,TravelTime,Img_name
120,2.0,observation_1019_120.jpg
121,0.0,observation_1019_121.jpg
122,2.0,observation_1019_122.jpg
123,2.0,observation_1019_123.jpg
124,3.0,observation_1019_124.jpg
125,9.0,observation_1019_125.jpg
126,2.0,observation_1019_126.jpg
130,3.0,observation_1019_130.jpg
131,3.0,observation_1019_131.jpg
132,2.0,observation_1019_132.jpg
133,2.0,observation_1019_133.jpg
134,3.0,observation_1019_134.jpg
135,3.0,observation_1019_135.jpg
136,3.0,observation_1019_136.jpg
137,2.0,observation_1019_137.jpg
138,3.0,observation_1019_138.jpg
139,2.0,observation_1019_139.jpg
140,2.0,observation_1019_140.jpg
141,2.0,observation_1019_141.jpg
142,3.0,observation_1019_142.jpg
143,2.0,observation_1019_143.jpg
144,2.0,observation_1019_144.jpg
145,3.0,observation_1019_145.jpg
146,3.0,observation_1019_146.jpg
147,3.0,observation_1019_147.jpg
148,3.0,observation_1019_148.jpg
149,2.0,observation_1019_149.jpg
150,2.0,observation_1019_150.jpg
151,3.0,observation_1019_151.jpg
152,3.0,observation_1019_152.jpg
153,3.0,observation_1019_153.jpg
154,3.0,observation_1019_154.jpg
155,3.0,observation_1019_155.jpg
156,3.0,observation_1019_156.jpg
157,3.0,observation_1019_157.jpg
158,3.0,observation_1019_158.jpg
159,3.0,observation_1019_159.jpg
160,4.0,observation_1019_160.jpg
161,6.0,observation_1019_161.jpg
162,7.0,observation_1019_162.jpg
163,8.0,observation_1019_163.jpg
164,8.0,observation_1019_164.jpg
165,8.0,observation_1019_165.jpg
166,9.0,observation_1019_166.jpg
167,9.0,observation_1019_167.jpg
168,9.0,observation_1019_168.jpg
169,9.0,observation_1019_169.jpg
170,9.0,observation_1019_170.jpg
171,9.0,observation_1019_171.jpg
172,9.0,observation_1019_172.jpg
173,9.0,observation_1019_173.jpg
174,9.0,observation_1019_174.jpg
175,9.0,observation_1019_175.jpg
176,9.0,observation_1019_176.jpg
177,9.0,observation_1019_177.jpg
178,9.0,observation_1019_178.jpg
179,9.0,observation_1019_179.jpg
180,9.0,observation_1019_180.jpg
181,9.0,observation_1019_181.jpg
182,9.0,observation_1019_182.jpg
183,9.0,observation_1019_183.jpg
184,9.0,observation_1019_184.jpg
185,9.0,observation_1019_185.jpg
186,9.0,observation_1019_186.jpg
187,9.0,observation_1019_187.jpg
188,9.0,observation_1019_188.jpg
189,9.0,observation_1019_189.jpg
190,9.0,observation_1019_190.jpg
191,9.0,observation_1019_191.jpg
192,9.0,observation_1019_192.jpg
193,9.0,observation_1019_193.jpg
194,9.0,observation_1019_194.jpg
195,9.0,observation_1019_195.jpg
196,9.0,observation_1019_196.jpg
197,9.0,observation_1019_197.jpg
198,9.0,observation_1019_198.jpg
199,9.0,observation_1019_199.jpg
200,9.0,observation_1019_200.jpg
201,9.0,observation_1019_201.jpg
202,9.0,observation_1019_202.jpg
203,9.0,observation_1019_203.jpg
204,9.0,observation_1019_204.jpg
205,9.0,observation_1019_205.jpg
206,9.0,observation_1019_206.jpg
207,9.0,observation_1019_207.jpg
208,9.0,observation_1019_208.jpg
209,9.0,observation_1019_209.jpg
210,9.0,observation_1019_210.jpg
211,9.0,observation_1019_211.jpg
212,9.0,observation_1019_212.jpg
213,9.0,observation_1019_213.jpg
214,9.0,observation_1019_214.jpg
215,9.0,observation_1019_215.jpg
216,7.0,observation_1019_216.jpg
217,4.0,observation_1019_217.jpg
218,3.0,observation_1019_218.jpg
219,5.0,observation_1019_219.jpg
220,2.0,observation_1019_220.jpg
221,2.0,observation_1019_221.jpg
222,2.0,observation_1019_222.jpg
223,2.0,observation_1019_223.jpg
224,2.0,observation_1019_224.jpg
225,2.0,observation_1019_225.jpg
226,2.0,observation_1019_226.jpg
227,2.0,observation_1019_227.jpg
228,2.0,observation_1019_228.jpg
229,3.0,observation_1019_229.jpg
230,1.0,observation_1019_230.jpg
232,3.0,observation_1019_232.jpg
233,2.0,observation_1019_233.jpg
234,4.0,observation_1019_234.jpg
235,7.0,observation_1019_235.jpg
236,9.0,observation_1019_236.jpg
237,9.0,observation_1019_237.jpg
238,9.0,observation_1019_238.jpg
239,9.0,observation_1019_239.jpg
240,9.0,observation_1019_240.jpg
241,9.0,observation_1019_241.jpg
242,9.0,observation_1019_242.jpg
243,8.0,observation_1019_243.jpg
244,5.0,observation_1019_244.jpg
245,1.0,observation_1019_245.jpg
246,1.0,observation_1019_246.jpg
247,1.0,observation_1019_247.jpg
248,1.0,observation_1019_248.jpg
249,1.0,observation_1019_249.jpg
250,3.0,observation_1019_250.jpg
251,2.0,observation_1019_251.jpg
252,3.0,observation_1019_252.jpg
255,6.0,observation_1019_255.jpg
256,5.0,observation_1019_256.jpg
257,5.0,observation_1019_257.jpg
258,1.0,observation_1019_258.jpg
259,2.0,observation_1019_259.jpg
260,3.0,observation_1019_260.jpg
264,2.0,observation_1019_264.jpg
265,3.0,observation_1019_265.jpg
266,3.0,observation_1019_266.jpg
267,2.0,observation_1019_267.jpg
268,2.0,observation_1019_268.jpg
269,2.0,observation_1019_269.jpg
270,2.0,observation_1019_270.jpg
271,2.0,observation_1019_271.jpg
272,2.0,observation_1019_272.jpg
