3049,0,2770.1666666667,flow_1015_0.jpg,10150
3050,2,2759.5833333333,flow_1015_2.jpg,10152
3051,3,2800,flow_1015_3.jpg,10153
3052,4,2772.75,flow_1015_4.jpg,10154
3053,5,2795.5,flow_1015_5.jpg,10155
3054,6,2764.75,flow_1015_6.jpg,10156
3055,7,2838,flow_1015_7.jpg,10157
3056,8,2801.6666666667,flow_1015_8.jpg,10158
3057,9,2780,flow_1015_9.jpg,10159
962,0,505.3333333333,flow_1016_0.jpg,10160
963,1,530.375,flow_1016_1.jpg,10161
964,2,500.8555555556,flow_1016_2.jpg,10162
965,4,564.6666666667,flow_1016_4.jpg,10164
966,5,532.75,flow_1016_5.jpg,10165
967,6,520.5,flow_1016_6.jpg,10166
968,7,484.75,flow_1016_7.jpg,10167
969,8,513.25,flow_1016_8.jpg,10168
970,9,583.1333333333,flow_1016_9.jpg,10169
564,0,509.8333333333,flow_1017_0.jpg,10170
565,1,540.55,flow_1017_1.jpg,10171
566,2,512.25,flow_1017_2.jpg,10172
567,3,518.9333333333,flow_1017_3.jpg,10173
568,4,502.2666666667,flow_1017_4.jpg,10174
569,5,498.6333333333,flow_1017_5.jpg,10175
570,6,532.3333333333,flow_1017_6.jpg,10176
571,7,500.45,flow_1017_7.jpg,10177
572,8,552,flow_1017_8.jpg,10178
573,9,509.9,flow_1017_9.jpg,10179
4375,0,561.1714285714,flow_1020_0.jpg,10200
4376,1,562.8571428571,flow_1020_1.jpg,10201
4377,2,522.2,flow_1020_2.jpg,10202
4378,3,517.0833333333,flow_1020_3.jpg,10203
4379,4,529.4785714286,flow_1020_4.jpg,10204
4380,5,528.5,flow_1020_5.jpg,10205
4381,6,611,flow_1020_6.jpg,10206
4382,7,559.6666666667,flow_1020_7.jpg,10207
4383,8,512.25,flow_1020_8.jpg,10208
4384,9,508.25,flow_1020_9.jpg,10209
5344,0,472.2,flow_1021_0.jpg,10210
5345,1,480.0833333333,flow_1021_1.jpg,10211
5346,2,469.1428571429,flow_1021_2.jpg,10212
5347,3,488.5,flow_1021_3.jpg,10213
5348,4,476.8333333333,flow_1021_4.jpg,10214
5349,5,468.3333333333,flow_1021_5.jpg,10215
5350,7,471.1,flow_1021_7.jpg,10217
5351,9,520,flow_1021_9.jpg,10219
3314,0,574,flow_1022_0.jpg,10220
3315,2,510.2,flow_1022_2.jpg,10222
3316,3,513.6666666667,flow_1022_3.jpg,10223
3317,4,499.8333333333,flow_1022_4.jpg,10224
3318,5,545.6666666667,flow_1022_5.jpg,10225
3319,7,515.6166666667,flow_1022_7.jpg,10227
3320,8,515,flow_1022_8.jpg,10228
3321,9,604.9285714286,flow_1022_9.jpg,10229
4913,0,508.0317460317,flow_1023_0.jpg,10230
4914,1,515.2142857143,flow_1023_1.jpg,10231
4915,2,562.6904761905,flow_1023_2.jpg,10232
4916,3,551.5,flow_1023_3.jpg,10233
4917,5,511,flow_1023_5.jpg,10235
4918,6,498.1666666667,flow_1023_6.jpg,10236
4919,7,501.75,flow_1023_7.jpg,10237
4920,8,520.25,flow_1023_8.jpg,10238
4921,9,563.2666666667,flow_1023_9.jpg,10239
828,0,468.6,flow_1026_0.jpg,10260
829,1,499.2,flow_1026_1.jpg,10261
830,2,498,flow_1026_2.jpg,10262
831,4,545.3666666667,flow_1026_4.jpg,10264
832,5,508.3571428571,flow_1026_5.jpg,10265
833,6,542.75,flow_1026_6.jpg,10266
834,7,541.4761904762,flow_1026_7.jpg,10267
835,8,551.8333333333,flow_1026_8.jpg,10268
836,9,508.3333333333,flow_1026_9.jpg,10269
4646,0,465,flow_1027_0.jpg,10270
4647,2,450.5555555556,flow_1027_2.jpg,10272
4648,3,487.75,flow_1027_3.jpg,10273
4649,4,495.7,flow_1027_4.jpg,10274
4650,5,496.0833333333,flow_1027_5.jpg,10275
4651,6,499.3666666667,flow_1027_6.jpg,10276
4652,7,508.9,flow_1027_7.jpg,10277
4653,8,533.5,flow_1027_8.jpg,10278
4654,9,481.5833333333,flow_1027_9.jpg,10279
2260,0,417.5,flow_1028_0.jpg,10280
2261,1,423.5,flow_1028_1.jpg,10281
2262,2,449.05,flow_1028_2.jpg,10282
2263,3,483.25,flow_1028_3.jpg,10283
2264,4,460,flow_1028_4.jpg,10284
2265,6,455.1666666667,flow_1028_6.jpg,10286
2266,7,490,flow_1028_7.jpg,10287
2267,8,438,flow_1028_8.jpg,10288
2268,9,467.3333333333,flow_1028_9.jpg,10289
4110,0,1619.25,flow_1031_0.jpg,10310
4111,1,1628.1785714286,flow_1031_1.jpg,10311
4112,2,1609.5,flow_1031_2.jpg,10312
4113,3,1632.75,flow_1031_3.jpg,10313
4114,4,1620.5,flow_1031_4.jpg,10314
4115,5,1640.9333333333,flow_1031_5.jpg,10315
4116,6,2481.05,flow_1031_6.jpg,10316
4117,7,1931.6666666667,flow_1031_7.jpg,10317
4118,8,1931,flow_1031_8.jpg,10318
4119,9,1935.5,flow_1031_9.jpg,10319
1482,0,1348.5,flow_1101_0.jpg,11010
1483,1,1406.6571428572,flow_1101_1.jpg,11011
1484,2,1387,flow_1101_2.jpg,11012
1485,3,1424.35,flow_1101_3.jpg,11013
1486,4,1430.3333333333,flow_1101_4.jpg,11014
1487,5,1440.25,flow_1101_5.jpg,11015
1488,6,1430.6666666667,flow_1101_6.jpg,11016
1489,8,1431.3333333333,flow_1101_8.jpg,11018
1490,9,1445.5,flow_1101_9.jpg,11019
2780,0,556.5,flow_1102_0.jpg,11020
2781,1,524.7916666667,flow_1102_1.jpg,11021
2782,2,547.7575757576,flow_1102_2.jpg,11022
2783,3,530.7666666667,flow_1102_3.jpg,11023
2784,4,531.5833333333,flow_1102_4.jpg,11024
2785,5,518.6,flow_1102_5.jpg,11025
2786,6,509.1666666667,flow_1102_6.jpg,11026
2787,7,452,flow_1102_7.jpg,11027
2788,8,500.3,flow_1102_8.jpg,11028
2789,9,533,flow_1102_9.jpg,11029
1750,0,498.5119047619,flow_1104_0.jpg,11040
1751,1,464.880952381,flow_1104_1.jpg,11041
1752,2,457,flow_1104_2.jpg,11042
1753,3,455.9,flow_1104_3.jpg,11043
1754,4,461.5,flow_1104_4.jpg,11044
1755,5,449.119047619,flow_1104_5.jpg,11045
1756,6,492.5,flow_1104_6.jpg,11046
1757,7,475.3333333333,flow_1104_7.jpg,11047
1758,8,490.5,flow_1104_8.jpg,11048
153,0,776.2,flow_1105_0.jpg,11050
154,1,777.3095238095,flow_1105_1.jpg,11051
155,2,787.25,flow_1105_2.jpg,11052
156,3,740,flow_1105_3.jpg,11053
157,4,734,flow_1105_4.jpg,11054
158,5,728.75,flow_1105_5.jpg,11055
159,6,742.3333333333,flow_1105_6.jpg,11056
160,7,807.75,flow_1105_7.jpg,11057
161,8,901.1666666667,flow_1105_8.jpg,11058
162,9,746.3333333333,flow_1105_9.jpg,11059
3573,0,1346,flow_1107_0.jpg,11070
3574,1,1380.5,flow_1107_1.jpg,11071
3575,2,1363.6666666667,flow_1107_2.jpg,11072
3576,3,1359.6,flow_1107_3.jpg,11073
3577,4,1389,flow_1107_4.jpg,11074
3578,5,1363.4857142857,flow_1107_5.jpg,11075
3579,6,1370.8,flow_1107_6.jpg,11076
3580,7,1367,flow_1107_7.jpg,11077
3581,8,1425.75,flow_1107_8.jpg,11078
3582,9,1400,flow_1107_9.jpg,11079
5182,0,518.5476190476,flow_1109_0.jpg,11090
5183,1,519.6666666667,flow_1109_1.jpg,11091
5184,2,482.05,flow_1109_2.jpg,11092
5185,3,536.2785714286,flow_1109_3.jpg,11093
5186,4,489.5833333333,flow_1109_4.jpg,11094
5187,5,531.5773809524,flow_1109_5.jpg,11095
5188,6,556.8571428571,flow_1109_6.jpg,11096
5189,7,536,flow_1109_7.jpg,11097
5190,8,501.9,flow_1109_8.jpg,11098
5191,9,485.7380952381,flow_1109_9.jpg,11099
1227,0,441.5357142857,flow_1111_0.jpg,11110
1228,3,473,flow_1111_3.jpg,11113
1229,4,451,flow_1111_4.jpg,11114
1230,5,441.25,flow_1111_5.jpg,11115
1231,6,437,flow_1111_6.jpg,11116
1232,7,450,flow_1111_7.jpg,11117
1233,8,474.4285714286,flow_1111_8.jpg,11118
1234,9,442.3333333333,flow_1111_9.jpg,11119
1992,0,450.6,flow_1112_0.jpg,11120
1993,1,489.7916666667,flow_1112_1.jpg,11121
1994,2,467.3214285714,flow_1112_2.jpg,11122
1995,3,497.7916666667,flow_1112_3.jpg,11123
1996,4,503.1555555556,flow_1112_4.jpg,11124
1997,5,543.75,flow_1112_5.jpg,11125
1998,7,420.3333333333,flow_1112_7.jpg,11127
1999,8,485.6,flow_1112_8.jpg,11128
2000,9,490.0833333333,flow_1112_9.jpg,11129
3843,0,511.119047619,flow_1114_0.jpg,11140
3844,1,506.5285714286,flow_1114_1.jpg,11141
3845,2,504.7621212121,flow_1114_2.jpg,11142
3846,3,472.9166666667,flow_1114_3.jpg,11143
3847,4,511,flow_1114_4.jpg,11144
3848,5,528.9,flow_1114_5.jpg,11145
3849,6,499.1666666667,flow_1114_6.jpg,11146
3850,7,552.1666666667,flow_1114_7.jpg,11147
3851,8,515.5,flow_1114_8.jpg,11148
3852,9,547.1666666667,flow_1114_9.jpg,11149
2513,0,479.9416666667,flow_1115_0.jpg,11150
2514,1,516,flow_1115_1.jpg,11151
2515,2,473.65,flow_1115_2.jpg,11152
2516,3,491.3333333333,flow_1115_3.jpg,11153
2517,4,510.2833333333,flow_1115_4.jpg,11154
2518,5,506,flow_1115_5.jpg,11155
2519,6,517.3,flow_1115_6.jpg,11156
2520,7,540.5,flow_1115_7.jpg,11157
2521,8,536.4,flow_1115_8.jpg,11158
2522,9,510.9333333333,flow_1115_9.jpg,11159
3058,10,2775,flow_1015_10.jpg,101510
3059,11,2777.6666666667,flow_1015_11.jpg,101511
3060,12,2796.8333333333,flow_1015_12.jpg,101512
3061,13,2797.5,flow_1015_13.jpg,101513
3062,15,2748,flow_1015_15.jpg,101515
3063,16,2737,flow_1015_16.jpg,101516
3064,17,2793.6666666667,flow_1015_17.jpg,101517
3065,18,2781.25,flow_1015_18.jpg,101518
3066,20,2807.5,flow_1015_20.jpg,101520
3067,21,2806.6666666667,flow_1015_21.jpg,101521
3068,22,2776.3333333333,flow_1015_22.jpg,101522
3069,25,2764.5,flow_1015_25.jpg,101525
3070,26,2769,flow_1015_26.jpg,101526
3071,27,2795.5,flow_1015_27.jpg,101527
3072,28,2806.3333333333,flow_1015_28.jpg,101528
3073,29,2789.75,flow_1015_29.jpg,101529
3074,31,2790.7,flow_1015_31.jpg,101531
3075,32,2757.8666666667,flow_1015_32.jpg,101532
3076,33,2802.25,flow_1015_33.jpg,101533
3077,34,2804.5,flow_1015_34.jpg,101534
3078,35,2786.45,flow_1015_35.jpg,101535
3079,36,2777.4,flow_1015_36.jpg,101536
3080,37,2830.25,flow_1015_37.jpg,101537
3081,38,1862.35,flow_1015_38.jpg,101538
3082,39,1531.8,flow_1015_39.jpg,101539
3083,40,1524.8333333333,flow_1015_40.jpg,101540
3084,41,1551.6666666667,flow_1015_41.jpg,101541
3085,42,1424.4222222222,flow_1015_42.jpg,101542
3086,43,1420.75,flow_1015_43.jpg,101543
3087,44,1410.5,flow_1015_44.jpg,101544
3088,45,1432.5,flow_1015_45.jpg,101545
3089,46,1273.25,flow_1015_46.jpg,101546
3090,47,1024.8095238095,flow_1015_47.jpg,101547
3091,48,1231.2666666667,flow_1015_48.jpg,101548
3092,49,1222.3333333333,flow_1015_49.jpg,101549
