,TravelTime,Img_name
0,-0.5171578818637643,speed_1027_0.jpg
2,-0.5524873289579173,speed_1027_2.jpg
3,-0.4615140026904734,speed_1027_3.jpg
4,-0.4420692185398069,speed_1027_4.jpg
5,-0.4411316293669235,speed_1027_5.jpg
6,-0.433100974277445,speed_1027_6.jpg
7,-0.4097835391953041,speed_1027_7.jpg
8,-0.34961477314418504,speed_1027_8.jpg
9,-0.4765969589499001,speed_1027_9.jpg
10,-0.41524601524601545,speed_1027_10.jpg
11,-0.33490452313981733,speed_1027_11.jpg
12,-0.440520158167217,speed_1027_12.jpg
13,-0.40770453711630195,speed_1027_13.jpg
14,-0.5556805674452734,speed_1027_14.jpg
15,-0.010859728506787463,speed_1027_15.jpg
16,-0.08912804206921866,speed_1027_16.jpg
17,-0.03409563409563423,speed_1027_17.jpg
18,-0.06915331621213996,speed_1027_18.jpg
19,-0.08423627247156672,speed_1027_19.jpg
20,-0.18655578655578678,speed_1027_20.jpg
21,-0.3820751585457467,speed_1027_21.jpg
22,-0.42217602217602235,speed_1027_22.jpg
24,-0.545693204516734,speed_1027_24.jpg
25,-0.45309899427546496,speed_1027_25.jpg
26,-0.3502087737381856,speed_1027_26.jpg
27,-0.3939260527495823,speed_1027_27.jpg
28,-0.4103542456483635,speed_1027_28.jpg
30,-0.4379927438750969,speed_1027_30.jpg
31,-0.24892584892584885,speed_1027_31.jpg
32,-0.3401457048515872,speed_1027_32.jpg
33,-0.33820064408299694,speed_1027_33.jpg
34,-0.32474827768945436,speed_1027_34.jpg
35,-0.3123150299620889,speed_1027_35.jpg
36,-0.45943500061147124,speed_1027_36.jpg
37,-0.54406261465085,speed_1027_37.jpg
39,-0.38986996045819594,speed_1027_39.jpg
40,-0.29523460111695415,speed_1027_40.jpg
42,-0.4909869145163264,speed_1027_42.jpg
43,-0.4301251477722066,speed_1027_43.jpg
44,-0.48373078961314275,speed_1027_44.jpg
45,-0.4062777709836535,speed_1027_45.jpg
47,-0.4696669520198933,speed_1027_47.jpg
48,-0.47093065916595345,speed_1027_48.jpg
49,-0.44365904365904374,speed_1027_49.jpg
50,-0.4233989645754353,speed_1027_50.jpg
51,-0.26910439851616313,speed_1027_51.jpg
52,-0.42095307977660923,speed_1027_52.jpg
53,-0.4376666259019201,speed_1027_53.jpg
54,-0.4773249008543126,speed_1027_54.jpg
55,-0.513624937154349,speed_1027_55.jpg
56,-0.43522074110309417,speed_1027_56.jpg
57,-0.46181973829032663,speed_1027_57.jpg
58,-0.490515208162267,speed_1027_58.jpg
59,-0.4414577473401004,speed_1027_59.jpg
60,-0.3581753699400759,speed_1027_60.jpg
61,-0.40956224485636256,speed_1027_61.jpg
62,-0.484990790873144,speed_1027_62.jpg
63,-0.49759080347315654,speed_1027_63.jpg
64,-0.4579674697321756,speed_1027_64.jpg
65,-0.4772084301496066,speed_1027_65.jpg
66,-0.40525865231747593,speed_1027_66.jpg
67,-0.49558962500139,speed_1027_67.jpg
68,-0.48054486787518474,speed_1027_68.jpg
69,-0.4348130936366231,speed_1027_69.jpg
70,-0.44177027706439476,speed_1027_70.jpg
71,-0.4373948609242729,speed_1027_71.jpg
72,-0.4454860454860456,speed_1027_72.jpg
73,-0.4717611848833569,speed_1027_73.jpg
74,-0.45552634964399663,speed_1027_74.jpg
75,-0.4937579908168145,speed_1027_75.jpg
76,-0.44961383241926234,speed_1027_76.jpg
77,-0.4499331087566382,speed_1027_77.jpg
78,-0.5388311388311389,speed_1027_78.jpg
79,-0.4603291372522143,speed_1027_79.jpg
80,-0.4731421466715585,speed_1027_80.jpg
81,-0.5249541396600221,speed_1027_81.jpg
82,-0.49761409761409764,speed_1027_82.jpg
83,-0.48243214125567074,speed_1027_83.jpg
84,-0.5110431698666994,speed_1027_84.jpg
85,-0.4759928995223113,speed_1027_85.jpg
